movie413765	schema:director	person1425110
person1425110	rdf:type	schema:Person
person1425110	schema:name	Olivia Neergaard-Holm
movie413765	schema:actor	person5602
person5602	rdf:type	schema:Person
person5602	schema:name	David Lynch
movie413765	schema:actor	person3027292
person3027292	rdf:type	schema:Person
person3027292	schema:name	Lula Lynch
movie413765	schema:character	Self
movie413765	schema:character	Self - David Lynch's Daughter
movie413765	schema:genre	genre99
genre99	rdf:type	schema:Text
genre99	ex:name	Documentary
movie413765	schema:countryOfOrigin	US
movie413765	schema:productionCompany	company81813
company81813	rdf:type	schema:Company
company81813	schema:name	Kong Gulerod Film
company81813	ex:country	
movie413765	schema:productionCompany	company97262
company97262	rdf:type	schema:Company
company97262	schema:name	Duck Diver Films
company97262	ex:country	US
movie413765	schema:productionCompany	company97263
company97263	rdf:type	schema:Company
company97263	schema:name	Hideout Films
company97263	ex:country	
movie413765	ex:productionCountry	US
US	rdf:type	schema:Country
US	schema:name	United States of America
movie413765	schema:inLanguage	en
en	rdf:type	schema:Language
en	schema:name	English
movie939243	rdf:type	schema:Movie
movie939243	schema:name	Sonic the Hedgehog 3
movie939243	schema:datePublished	2024
movie939243	schema:aggregateRating	7.674
movie939243	schema:review	4.0
movie939243	ex:liked	Yes
movie939243	ex:lastWatched	2025-01-24
movie939243	ex:timesWatched	1
