subject	predicate	object
movie559	ex:featuresStrongCastPair	castPair351
movie559	ex:featuresStrongCastPair	castPair350
movie559	ex:featuresStrongCastPair	castPair349
movie559	ex:featuresStrongCastPair	castPair353
movie559	ex:featuresStrongCastPair	castPair352
movie558	ex:featuresStrongCastPair	castPair376
movie558	ex:featuresStrongCastPair	castPair292
movie558	ex:featuresStrongCastPair	castPair291
movie558	ex:featuresStrongCastPair	castPair288
movie558	ex:featuresStrongCastPair	castPair289
movie558	ex:featuresStrongCastPair	castPair351
movie558	ex:featuresStrongCastPair	castPair350
movie558	ex:featuresStrongCastPair	castPair349
movie558	ex:featuresStrongCastPair	castPair353
movie558	ex:featuresStrongCastPair	castPair352
movie557	ex:featuresStrongCastPair	castPair376
movie557	ex:featuresStrongCastPair	castPair292
movie557	ex:featuresStrongCastPair	castPair291
movie557	ex:featuresStrongCastPair	castPair288
movie557	ex:featuresStrongCastPair	castPair289
movie557	ex:featuresStrongCastPair	castPair351
movie557	ex:featuresStrongCastPair	castPair350
movie557	ex:featuresStrongCastPair	castPair349
movie557	ex:featuresStrongCastPair	castPair353
movie557	ex:featuresStrongCastPair	castPair352
movie517596	ex:featuresStrongCastPair	castPair364
movie542178	ex:featuresStrongCastPair	castPair476
movie580489	ex:featuresStrongCastPair	castPair393
movie335983	ex:featuresStrongCastPair	castPair393
movie83666	ex:featuresStrongCastPair	castPair263
movie83666	ex:featuresStrongCastPair	castPair260
movie83666	ex:featuresStrongCastPair	castPair476
movie11545	ex:featuresStrongCastPair	castPair260
movie10315	ex:featuresStrongCastPair	castPair260
movie10315	ex:featuresStrongCastPair	castPair262
movie9799	ex:featuresStrongCastPair	castPair159
movie18491	ex:featuresStrongCastPair	castPair637
movie18491	ex:featuresStrongCastPair	castPair641
movie18491	ex:featuresStrongCastPair	castPair639
movie18491	ex:featuresStrongCastPair	castPair642
movie18491	ex:featuresStrongCastPair	castPair638
movie18491	ex:featuresStrongCastPair	castPair536
movie18491	ex:featuresStrongCastPair	castPair537
movie18491	ex:featuresStrongCastPair	castPair541
movie18491	ex:featuresStrongCastPair	castPair539
movie18491	ex:featuresStrongCastPair	castPair542
movie18491	ex:featuresStrongCastPair	castPair538
movie18491	ex:featuresStrongCastPair	castPair648
movie18491	ex:featuresStrongCastPair	castPair646
movie18491	ex:featuresStrongCastPair	castPair649
movie18491	ex:featuresStrongCastPair	castPair645
movie18491	ex:featuresStrongCastPair	castPair658
movie18491	ex:featuresStrongCastPair	castPair659
movie18491	ex:featuresStrongCastPair	castPair138
movie18491	ex:featuresStrongCastPair	castPair137
movie18491	ex:featuresStrongCastPair	castPair139
movie18491	ex:featuresStrongCastPair	castPair142
movie18491	ex:featuresStrongCastPair	castPair141
movie18491	ex:featuresStrongCastPair	castPair143
movie18491	ex:featuresStrongCastPair	castPair140
movie18491	ex:featuresStrongCastPair	castPair136
movie18491	ex:featuresStrongCastPair	castPair654
movie18491	ex:featuresStrongCastPair	castPair652
movie18491	ex:featuresStrongCastPair	castPair395
movie18491	ex:featuresStrongCastPair	castPair394
movie18491	ex:featuresStrongCastPair	castPair396
movie18491	ex:featuresStrongCastPair	castPair400
movie18491	ex:featuresStrongCastPair	castPair398
movie18491	ex:featuresStrongCastPair	castPair397
tv890	ex:featuresStrongCastPair	castPair637
tv890	ex:featuresStrongCastPair	castPair641
tv890	ex:featuresStrongCastPair	castPair638
tv890	ex:featuresStrongCastPair	castPair639
tv890	ex:featuresStrongCastPair	castPair648
tv890	ex:featuresStrongCastPair	castPair645
tv890	ex:featuresStrongCastPair	castPair646
tv890	ex:featuresStrongCastPair	castPair536
tv890	ex:featuresStrongCastPair	castPair537
tv890	ex:featuresStrongCastPair	castPair541
tv890	ex:featuresStrongCastPair	castPair538
tv890	ex:featuresStrongCastPair	castPair539
tv890	ex:featuresStrongCastPair	castPair654
tv890	ex:featuresStrongCastPair	castPair652
tv890	ex:featuresStrongCastPair	castPair658
tv890	ex:featuresStrongCastPair	castPair395
tv890	ex:featuresStrongCastPair	castPair396
tv890	ex:featuresStrongCastPair	castPair394
tv890	ex:featuresStrongCastPair	castPair400
tv890	ex:featuresStrongCastPair	castPair397
tv890	ex:featuresStrongCastPair	castPair398
tv890	ex:featuresStrongCastPair	castPair138
tv890	ex:featuresStrongCastPair	castPair139
tv890	ex:featuresStrongCastPair	castPair137
tv890	ex:featuresStrongCastPair	castPair142
tv890	ex:featuresStrongCastPair	castPair140
tv890	ex:featuresStrongCastPair	castPair141
tv890	ex:featuresStrongCastPair	castPair136
movie421	ex:featuresStrongCastPair	castPair264
movie421	ex:featuresStrongCastPair	castPair262
movie421	ex:featuresStrongCastPair	castPair261
movie140300	ex:featuresStrongCastPair	castPair561
movie140300	ex:featuresStrongCastPair	castPair94
movie140300	ex:featuresStrongCastPair	castPair93
movie140300	ex:featuresStrongCastPair	castPair90
movie140300	ex:featuresStrongCastPair	castPair91
movie140300	ex:featuresStrongCastPair	castPair89
movie140300	ex:featuresStrongCastPair	castPair92
movie140300	ex:featuresStrongCastPair	castPair339
movie140300	ex:featuresStrongCastPair	castPair338
movie140300	ex:featuresStrongCastPair	castPair336
movie140300	ex:featuresStrongCastPair	castPair337
movie140300	ex:featuresStrongCastPair	castPair360
movie140300	ex:featuresStrongCastPair	castPair359
movie140300	ex:featuresStrongCastPair	castPair357
movie140300	ex:featuresStrongCastPair	castPair223
movie140300	ex:featuresStrongCastPair	castPair222
movie140300	ex:featuresStrongCastPair	castPair219
movie140300	ex:featuresStrongCastPair	castPair220
movie140300	ex:featuresStrongCastPair	castPair221
movie140300	ex:featuresStrongCastPair	castPair392
movie140300	ex:featuresStrongCastPair	castPair391
movie49444	ex:featuresStrongCastPair	castPair94
movie49444	ex:featuresStrongCastPair	castPair93
movie49444	ex:featuresStrongCastPair	castPair90
movie49444	ex:featuresStrongCastPair	castPair89
movie49444	ex:featuresStrongCastPair	castPair91
movie49444	ex:featuresStrongCastPair	castPair92
movie49444	ex:featuresStrongCastPair	castPair561
movie49444	ex:featuresStrongCastPair	castPair339
movie49444	ex:featuresStrongCastPair	castPair338
movie49444	ex:featuresStrongCastPair	castPair336
movie49444	ex:featuresStrongCastPair	castPair337
movie49444	ex:featuresStrongCastPair	castPair223
movie49444	ex:featuresStrongCastPair	castPair222
movie49444	ex:featuresStrongCastPair	castPair219
movie49444	ex:featuresStrongCastPair	castPair220
movie49444	ex:featuresStrongCastPair	castPair221
movie49444	ex:featuresStrongCastPair	castPair360
movie49444	ex:featuresStrongCastPair	castPair359
movie49444	ex:featuresStrongCastPair	castPair357
movie49444	ex:featuresStrongCastPair	castPair392
movie49444	ex:featuresStrongCastPair	castPair391
movie264660	ex:featuresStrongCastPair	castPair436
movie9502	ex:featuresStrongCastPair	castPair94
movie9502	ex:featuresStrongCastPair	castPair93
movie9502	ex:featuresStrongCastPair	castPair90
movie9502	ex:featuresStrongCastPair	castPair89
movie9502	ex:featuresStrongCastPair	castPair91
movie9502	ex:featuresStrongCastPair	castPair92
movie9502	ex:featuresStrongCastPair	castPair561
movie9502	ex:featuresStrongCastPair	castPair339
movie9502	ex:featuresStrongCastPair	castPair338
movie9502	ex:featuresStrongCastPair	castPair336
movie9502	ex:featuresStrongCastPair	castPair337
movie9502	ex:featuresStrongCastPair	castPair223
movie9502	ex:featuresStrongCastPair	castPair222
movie9502	ex:featuresStrongCastPair	castPair219
movie9502	ex:featuresStrongCastPair	castPair220
movie9502	ex:featuresStrongCastPair	castPair221
movie9502	ex:featuresStrongCastPair	castPair360
movie9502	ex:featuresStrongCastPair	castPair359
movie9502	ex:featuresStrongCastPair	castPair357
movie9502	ex:featuresStrongCastPair	castPair392
movie9502	ex:featuresStrongCastPair	castPair391
movie399174	ex:featuresStrongCastPair	castPair263
movie399174	ex:featuresStrongCastPair	castPair261
movie1949	ex:featuresStrongCastPair	castPair11
movie62214	ex:featuresStrongCastPair	castPair80
movie120	ex:featuresStrongCastPair	castPair26
movie120	ex:featuresStrongCastPair	castPair25
movie120	ex:featuresStrongCastPair	castPair27
movie120	ex:featuresStrongCastPair	castPair28
movie120	ex:featuresStrongCastPair	castPair198
movie120	ex:featuresStrongCastPair	castPair199
movie120	ex:featuresStrongCastPair	castPair52
movie120	ex:featuresStrongCastPair	castPair53
movie120	ex:featuresStrongCastPair	castPair54
movie120	ex:featuresStrongCastPair	castPair203
movie121	ex:featuresStrongCastPair	castPair26
movie121	ex:featuresStrongCastPair	castPair25
movie121	ex:featuresStrongCastPair	castPair27
movie121	ex:featuresStrongCastPair	castPair28
movie121	ex:featuresStrongCastPair	castPair198
movie121	ex:featuresStrongCastPair	castPair199
movie121	ex:featuresStrongCastPair	castPair52
movie121	ex:featuresStrongCastPair	castPair53
movie121	ex:featuresStrongCastPair	castPair54
movie121	ex:featuresStrongCastPair	castPair203
movie121	ex:featuresStrongCastPair	castPair74
movie122	ex:featuresStrongCastPair	castPair26
movie122	ex:featuresStrongCastPair	castPair25
movie122	ex:featuresStrongCastPair	castPair27
movie122	ex:featuresStrongCastPair	castPair28
movie122	ex:featuresStrongCastPair	castPair198
movie122	ex:featuresStrongCastPair	castPair199
movie122	ex:featuresStrongCastPair	castPair52
movie122	ex:featuresStrongCastPair	castPair53
movie122	ex:featuresStrongCastPair	castPair54
movie122	ex:featuresStrongCastPair	castPair203
movie119450	ex:featuresStrongCastPair	castPair208
movie119450	ex:featuresStrongCastPair	castPair207
movie119450	ex:featuresStrongCastPair	castPair416
movie281338	ex:featuresStrongCastPair	castPair208
movie281338	ex:featuresStrongCastPair	castPair207
movie281338	ex:featuresStrongCastPair	castPair416
movie61791	ex:featuresStrongCastPair	castPair208
movie61791	ex:featuresStrongCastPair	castPair207
movie61791	ex:featuresStrongCastPair	castPair416
movie1771	ex:featuresStrongCastPair	castPair282
movie1771	ex:featuresStrongCastPair	castPair280
movie1487	ex:featuresStrongCastPair	castPair422
movie11253	ex:featuresStrongCastPair	castPair422
movie458156	ex:featuresStrongCastPair	castPair613
movie458156	ex:featuresStrongCastPair	castPair469
movie458156	ex:featuresStrongCastPair	castPair166
movie458156	ex:featuresStrongCastPair	castPair167
movie458156	ex:featuresStrongCastPair	castPair165
movie671	ex:featuresStrongCastPair	castPair29
movie671	ex:featuresStrongCastPair	castPair30
movie671	ex:featuresStrongCastPair	castPair31
movie671	ex:featuresStrongCastPair	castPair34
movie671	ex:featuresStrongCastPair	castPair33
movie671	ex:featuresStrongCastPair	castPair37
movie671	ex:featuresStrongCastPair	castPair38
movie671	ex:featuresStrongCastPair	castPair41
movie671	ex:featuresStrongCastPair	castPair40
movie671	ex:featuresStrongCastPair	castPair44
movie671	ex:featuresStrongCastPair	castPair47
movie671	ex:featuresStrongCastPair	castPair46
movie671	ex:featuresStrongCastPair	castPair51
movie671	ex:featuresStrongCastPair	castPair50
movie671	ex:featuresStrongCastPair	castPair355
movie672	ex:featuresStrongCastPair	castPair29
movie672	ex:featuresStrongCastPair	castPair30
movie672	ex:featuresStrongCastPair	castPair33
movie672	ex:featuresStrongCastPair	castPair34
movie672	ex:featuresStrongCastPair	castPair31
movie672	ex:featuresStrongCastPair	castPair37
movie672	ex:featuresStrongCastPair	castPair40
movie672	ex:featuresStrongCastPair	castPair41
movie672	ex:featuresStrongCastPair	castPair38
movie672	ex:featuresStrongCastPair	castPair46
movie672	ex:featuresStrongCastPair	castPair47
movie672	ex:featuresStrongCastPair	castPair44
movie672	ex:featuresStrongCastPair	castPair355
movie672	ex:featuresStrongCastPair	castPair50
movie672	ex:featuresStrongCastPair	castPair51
movie674	ex:featuresStrongCastPair	castPair29
movie674	ex:featuresStrongCastPair	castPair30
movie674	ex:featuresStrongCastPair	castPair36
movie674	ex:featuresStrongCastPair	castPair35
movie674	ex:featuresStrongCastPair	castPair33
movie674	ex:featuresStrongCastPair	castPair34
movie674	ex:featuresStrongCastPair	castPair37
movie674	ex:featuresStrongCastPair	castPair43
movie674	ex:featuresStrongCastPair	castPair42
movie674	ex:featuresStrongCastPair	castPair40
movie674	ex:featuresStrongCastPair	castPair41
movie674	ex:featuresStrongCastPair	castPair49
movie674	ex:featuresStrongCastPair	castPair48
movie674	ex:featuresStrongCastPair	castPair46
movie674	ex:featuresStrongCastPair	castPair47
movie674	ex:featuresStrongCastPair	castPair582
movie674	ex:featuresStrongCastPair	castPair356
movie674	ex:featuresStrongCastPair	castPair355
movie674	ex:featuresStrongCastPair	castPair565
movie674	ex:featuresStrongCastPair	castPair564
movie12445	ex:featuresStrongCastPair	castPair30
movie12445	ex:featuresStrongCastPair	castPair29
movie12445	ex:featuresStrongCastPair	castPair35
movie12445	ex:featuresStrongCastPair	castPair34
movie12445	ex:featuresStrongCastPair	castPair36
movie12445	ex:featuresStrongCastPair	castPair32
movie12445	ex:featuresStrongCastPair	castPair48
movie12445	ex:featuresStrongCastPair	castPair47
movie12445	ex:featuresStrongCastPair	castPair49
movie12445	ex:featuresStrongCastPair	castPair45
movie12445	ex:featuresStrongCastPair	castPair37
movie12445	ex:featuresStrongCastPair	castPair42
movie12445	ex:featuresStrongCastPair	castPair41
movie12445	ex:featuresStrongCastPair	castPair43
movie12445	ex:featuresStrongCastPair	castPair39
movie12445	ex:featuresStrongCastPair	castPair582
movie12445	ex:featuresStrongCastPair	castPair564
movie12445	ex:featuresStrongCastPair	castPair565
movie12445	ex:featuresStrongCastPair	castPair157
movie12445	ex:featuresStrongCastPair	castPair156
movie675	ex:featuresStrongCastPair	castPair29
movie675	ex:featuresStrongCastPair	castPair30
movie675	ex:featuresStrongCastPair	castPair32
movie675	ex:featuresStrongCastPair	castPair33
movie675	ex:featuresStrongCastPair	castPair35
movie675	ex:featuresStrongCastPair	castPair36
movie675	ex:featuresStrongCastPair	castPair34
movie675	ex:featuresStrongCastPair	castPair37
movie675	ex:featuresStrongCastPair	castPair39
movie675	ex:featuresStrongCastPair	castPair40
movie675	ex:featuresStrongCastPair	castPair42
movie675	ex:featuresStrongCastPair	castPair43
movie675	ex:featuresStrongCastPair	castPair41
movie675	ex:featuresStrongCastPair	castPair45
movie675	ex:featuresStrongCastPair	castPair46
movie675	ex:featuresStrongCastPair	castPair48
movie675	ex:featuresStrongCastPair	castPair49
movie675	ex:featuresStrongCastPair	castPair47
movie675	ex:featuresStrongCastPair	castPair157
movie675	ex:featuresStrongCastPair	castPair156
movie675	ex:featuresStrongCastPair	castPair356
movie675	ex:featuresStrongCastPair	castPair355
movie675	ex:featuresStrongCastPair	castPair582
movie675	ex:featuresStrongCastPair	castPair564
movie675	ex:featuresStrongCastPair	castPair565
movie12444	ex:featuresStrongCastPair	castPair30
movie12444	ex:featuresStrongCastPair	castPair29
movie12444	ex:featuresStrongCastPair	castPair32
movie12444	ex:featuresStrongCastPair	castPair34
movie12444	ex:featuresStrongCastPair	castPair35
movie12444	ex:featuresStrongCastPair	castPair45
movie12444	ex:featuresStrongCastPair	castPair47
movie12444	ex:featuresStrongCastPair	castPair48
movie12444	ex:featuresStrongCastPair	castPair37
movie12444	ex:featuresStrongCastPair	castPair39
movie12444	ex:featuresStrongCastPair	castPair41
movie12444	ex:featuresStrongCastPair	castPair42
movie12444	ex:featuresStrongCastPair	castPair156
movie12444	ex:featuresStrongCastPair	castPair157
movie12444	ex:featuresStrongCastPair	castPair564
movie767	ex:featuresStrongCastPair	castPair29
movie767	ex:featuresStrongCastPair	castPair30
movie767	ex:featuresStrongCastPair	castPair36
movie767	ex:featuresStrongCastPair	castPair31
movie767	ex:featuresStrongCastPair	castPair34
movie767	ex:featuresStrongCastPair	castPair37
movie767	ex:featuresStrongCastPair	castPair43
movie767	ex:featuresStrongCastPair	castPair38
movie767	ex:featuresStrongCastPair	castPair41
movie767	ex:featuresStrongCastPair	castPair49
movie767	ex:featuresStrongCastPair	castPair44
movie767	ex:featuresStrongCastPair	castPair47
movie767	ex:featuresStrongCastPair	castPair51
movie767	ex:featuresStrongCastPair	castPair565
movie673	ex:featuresStrongCastPair	castPair29
movie673	ex:featuresStrongCastPair	castPair30
movie673	ex:featuresStrongCastPair	castPair33
movie673	ex:featuresStrongCastPair	castPair36
movie673	ex:featuresStrongCastPair	castPair34
movie673	ex:featuresStrongCastPair	castPair31
movie673	ex:featuresStrongCastPair	castPair37
movie673	ex:featuresStrongCastPair	castPair40
movie673	ex:featuresStrongCastPair	castPair43
movie673	ex:featuresStrongCastPair	castPair41
movie673	ex:featuresStrongCastPair	castPair38
movie673	ex:featuresStrongCastPair	castPair46
movie673	ex:featuresStrongCastPair	castPair49
movie673	ex:featuresStrongCastPair	castPair47
movie673	ex:featuresStrongCastPair	castPair44
movie673	ex:featuresStrongCastPair	castPair356
movie673	ex:featuresStrongCastPair	castPair355
movie673	ex:featuresStrongCastPair	castPair565
movie673	ex:featuresStrongCastPair	castPair566
movie673	ex:featuresStrongCastPair	castPair50
movie673	ex:featuresStrongCastPair	castPair51
movie218	ex:featuresStrongCastPair	castPair55
movie280	ex:featuresStrongCastPair	castPair55
movie272	ex:featuresStrongCastPair	castPair531
movie272	ex:featuresStrongCastPair	castPair532
movie272	ex:featuresStrongCastPair	castPair533
movie155	ex:featuresStrongCastPair	castPair531
movie155	ex:featuresStrongCastPair	castPair532
movie155	ex:featuresStrongCastPair	castPair533
movie155	ex:featuresStrongCastPair	castPair354
movie49026	ex:featuresStrongCastPair	castPair532
movie49026	ex:featuresStrongCastPair	castPair531
movie49026	ex:featuresStrongCastPair	castPair354
movie49026	ex:featuresStrongCastPair	castPair533
movie11	ex:featuresStrongCastPair	castPair372
movie11	ex:featuresStrongCastPair	castPair373
movie11	ex:featuresStrongCastPair	castPair374
movie11	ex:featuresStrongCastPair	castPair370
movie11	ex:featuresStrongCastPair	castPair471
movie11	ex:featuresStrongCastPair	castPair472
movie11	ex:featuresStrongCastPair	castPair534
movie11	ex:featuresStrongCastPair	castPair429
movie11	ex:featuresStrongCastPair	castPair430
movie11	ex:featuresStrongCastPair	castPair431
movie1891	ex:featuresStrongCastPair	castPair372
movie1891	ex:featuresStrongCastPair	castPair373
movie1891	ex:featuresStrongCastPair	castPair374
movie1891	ex:featuresStrongCastPair	castPair370
movie1891	ex:featuresStrongCastPair	castPair471
movie1891	ex:featuresStrongCastPair	castPair472
movie1891	ex:featuresStrongCastPair	castPair534
movie1891	ex:featuresStrongCastPair	castPair612
movie1891	ex:featuresStrongCastPair	castPair429
movie1891	ex:featuresStrongCastPair	castPair430
movie1891	ex:featuresStrongCastPair	castPair431
movie181808	ex:featuresStrongCastPair	castPair373
movie181808	ex:featuresStrongCastPair	castPair369
movie181808	ex:featuresStrongCastPair	castPair371
movie181808	ex:featuresStrongCastPair	castPair375
movie181808	ex:featuresStrongCastPair	castPair374
movie181808	ex:featuresStrongCastPair	castPair535
movie181808	ex:featuresStrongCastPair	castPair534
movie181808	ex:featuresStrongCastPair	castPair2
movie181808	ex:featuresStrongCastPair	castPair5
movie181808	ex:featuresStrongCastPair	castPair1
movie181808	ex:featuresStrongCastPair	castPair3
movie181808	ex:featuresStrongCastPair	castPair4
movie181808	ex:featuresStrongCastPair	castPair6
movie181808	ex:featuresStrongCastPair	castPair189
movie181808	ex:featuresStrongCastPair	castPair192
movie181808	ex:featuresStrongCastPair	castPair190
movie181808	ex:featuresStrongCastPair	castPair191
movie181808	ex:featuresStrongCastPair	castPair193
movie181808	ex:featuresStrongCastPair	castPair414
movie181808	ex:featuresStrongCastPair	castPair413
movie181808	ex:featuresStrongCastPair	castPair415
movie181808	ex:featuresStrongCastPair	castPair435
movie181808	ex:featuresStrongCastPair	castPair436
movie181808	ex:featuresStrongCastPair	castPair144
movie1892	ex:featuresStrongCastPair	castPair372
movie1892	ex:featuresStrongCastPair	castPair373
movie1892	ex:featuresStrongCastPair	castPair374
movie1892	ex:featuresStrongCastPair	castPair370
movie1892	ex:featuresStrongCastPair	castPair471
movie1892	ex:featuresStrongCastPair	castPair472
movie1892	ex:featuresStrongCastPair	castPair534
movie1892	ex:featuresStrongCastPair	castPair612
movie1892	ex:featuresStrongCastPair	castPair429
movie1892	ex:featuresStrongCastPair	castPair430
movie1892	ex:featuresStrongCastPair	castPair431
movie1892	ex:featuresStrongCastPair	castPair449
movie1892	ex:featuresStrongCastPair	castPair450
movie140607	ex:featuresStrongCastPair	castPair471
movie140607	ex:featuresStrongCastPair	castPair372
movie140607	ex:featuresStrongCastPair	castPair373
movie140607	ex:featuresStrongCastPair	castPair369
movie140607	ex:featuresStrongCastPair	castPair371
movie140607	ex:featuresStrongCastPair	castPair375
movie140607	ex:featuresStrongCastPair	castPair535
movie140607	ex:featuresStrongCastPair	castPair2
movie140607	ex:featuresStrongCastPair	castPair5
movie140607	ex:featuresStrongCastPair	castPair1
movie140607	ex:featuresStrongCastPair	castPair3
movie140607	ex:featuresStrongCastPair	castPair4
movie140607	ex:featuresStrongCastPair	castPair6
movie140607	ex:featuresStrongCastPair	castPair189
movie140607	ex:featuresStrongCastPair	castPair192
movie140607	ex:featuresStrongCastPair	castPair190
movie140607	ex:featuresStrongCastPair	castPair191
movie140607	ex:featuresStrongCastPair	castPair193
movie140607	ex:featuresStrongCastPair	castPair414
movie140607	ex:featuresStrongCastPair	castPair413
movie140607	ex:featuresStrongCastPair	castPair415
movie140607	ex:featuresStrongCastPair	castPair435
movie140607	ex:featuresStrongCastPair	castPair436
movie140607	ex:featuresStrongCastPair	castPair144
movie1893	ex:featuresStrongCastPair	castPair475
movie1893	ex:featuresStrongCastPair	castPair447
movie1893	ex:featuresStrongCastPair	castPair448
movie1893	ex:featuresStrongCastPair	castPair449
movie1894	ex:featuresStrongCastPair	castPair475
movie1894	ex:featuresStrongCastPair	castPair447
movie1894	ex:featuresStrongCastPair	castPair448
movie1894	ex:featuresStrongCastPair	castPair450
movie181812	ex:featuresStrongCastPair	castPair534
movie181812	ex:featuresStrongCastPair	castPair535
movie181812	ex:featuresStrongCastPair	castPair373
movie181812	ex:featuresStrongCastPair	castPair369
movie181812	ex:featuresStrongCastPair	castPair371
movie181812	ex:featuresStrongCastPair	castPair374
movie181812	ex:featuresStrongCastPair	castPair375
movie181812	ex:featuresStrongCastPair	castPair192
movie181812	ex:featuresStrongCastPair	castPair189
movie181812	ex:featuresStrongCastPair	castPair190
movie181812	ex:featuresStrongCastPair	castPair191
movie181812	ex:featuresStrongCastPair	castPair193
movie181812	ex:featuresStrongCastPair	castPair5
movie181812	ex:featuresStrongCastPair	castPair2
movie181812	ex:featuresStrongCastPair	castPair1
movie181812	ex:featuresStrongCastPair	castPair3
movie181812	ex:featuresStrongCastPair	castPair4
movie181812	ex:featuresStrongCastPair	castPair6
movie181812	ex:featuresStrongCastPair	castPair414
movie181812	ex:featuresStrongCastPair	castPair413
movie181812	ex:featuresStrongCastPair	castPair415
movie181812	ex:featuresStrongCastPair	castPair435
movie181812	ex:featuresStrongCastPair	castPair436
movie1895	ex:featuresStrongCastPair	castPair475
movie1895	ex:featuresStrongCastPair	castPair447
movie1895	ex:featuresStrongCastPair	castPair448
movie1895	ex:featuresStrongCastPair	castPair450
movie1895	ex:featuresStrongCastPair	castPair449
movie1895	ex:featuresStrongCastPair	castPair612
movie11836	ex:featuresStrongCastPair	castPair661
movie11836	ex:featuresStrongCastPair	castPair615
movie11836	ex:featuresStrongCastPair	castPair614
movie11836	ex:featuresStrongCastPair	castPair616
movie11836	ex:featuresStrongCastPair	castPair621
movie11836	ex:featuresStrongCastPair	castPair622
movie11836	ex:featuresStrongCastPair	castPair496
movie11836	ex:featuresStrongCastPair	castPair494
movie11836	ex:featuresStrongCastPair	castPair495
movie11836	ex:featuresStrongCastPair	castPair497
movie11836	ex:featuresStrongCastPair	castPair334
movie11836	ex:featuresStrongCastPair	castPair332
movie11836	ex:featuresStrongCastPair	castPair333
movie11836	ex:featuresStrongCastPair	castPair331
movie11836	ex:featuresStrongCastPair	castPair335
movie11836	ex:featuresStrongCastPair	castPair316
movie11836	ex:featuresStrongCastPair	castPair314
movie11836	ex:featuresStrongCastPair	castPair315
movie11836	ex:featuresStrongCastPair	castPair313
movie11836	ex:featuresStrongCastPair	castPair312
movie11836	ex:featuresStrongCastPair	castPair317
movie343668	ex:featuresStrongCastPair	castPair470
movie207703	ex:featuresStrongCastPair	castPair470
movie44896	ex:featuresStrongCastPair	castPair432
movie808	ex:featuresStrongCastPair	castPair105
movie808	ex:featuresStrongCastPair	castPair104
movie808	ex:featuresStrongCastPair	castPair619
movie809	ex:featuresStrongCastPair	castPair105
movie809	ex:featuresStrongCastPair	castPair104
movie809	ex:featuresStrongCastPair	castPair619
movie810	ex:featuresStrongCastPair	castPair105
movie810	ex:featuresStrongCastPair	castPair104
movie810	ex:featuresStrongCastPair	castPair619
movie810	ex:featuresStrongCastPair	castPair21
movie38757	ex:featuresStrongCastPair	castPair422
movie425	ex:featuresStrongCastPair	castPair267
movie425	ex:featuresStrongCastPair	castPair268
movie425	ex:featuresStrongCastPair	castPair589
movie950	ex:featuresStrongCastPair	castPair267
movie950	ex:featuresStrongCastPair	castPair268
movie950	ex:featuresStrongCastPair	castPair265
movie950	ex:featuresStrongCastPair	castPair269
movie950	ex:featuresStrongCastPair	castPair266
movie950	ex:featuresStrongCastPair	castPair589
movie950	ex:featuresStrongCastPair	castPair590
movie950	ex:featuresStrongCastPair	castPair591
movie950	ex:featuresStrongCastPair	castPair271
movie950	ex:featuresStrongCastPair	castPair272
movie950	ex:featuresStrongCastPair	castPair273
movie950	ex:featuresStrongCastPair	castPair270
movie950	ex:featuresStrongCastPair	castPair274
movie950	ex:featuresStrongCastPair	castPair275
movie950	ex:featuresStrongCastPair	castPair276
movie8355	ex:featuresStrongCastPair	castPair267
movie8355	ex:featuresStrongCastPair	castPair268
movie8355	ex:featuresStrongCastPair	castPair265
movie8355	ex:featuresStrongCastPair	castPair269
movie8355	ex:featuresStrongCastPair	castPair266
movie8355	ex:featuresStrongCastPair	castPair589
movie8355	ex:featuresStrongCastPair	castPair590
movie8355	ex:featuresStrongCastPair	castPair591
movie8355	ex:featuresStrongCastPair	castPair271
movie8355	ex:featuresStrongCastPair	castPair272
movie8355	ex:featuresStrongCastPair	castPair273
movie8355	ex:featuresStrongCastPair	castPair270
movie8355	ex:featuresStrongCastPair	castPair274
movie8355	ex:featuresStrongCastPair	castPair275
movie8355	ex:featuresStrongCastPair	castPair276
movie57800	ex:featuresStrongCastPair	castPair267
movie57800	ex:featuresStrongCastPair	castPair268
movie57800	ex:featuresStrongCastPair	castPair269
movie57800	ex:featuresStrongCastPair	castPair266
movie57800	ex:featuresStrongCastPair	castPair265
movie57800	ex:featuresStrongCastPair	castPair589
movie57800	ex:featuresStrongCastPair	castPair590
movie57800	ex:featuresStrongCastPair	castPair591
movie57800	ex:featuresStrongCastPair	castPair274
movie57800	ex:featuresStrongCastPair	castPair275
movie57800	ex:featuresStrongCastPair	castPair276
movie57800	ex:featuresStrongCastPair	castPair271
movie57800	ex:featuresStrongCastPair	castPair272
movie57800	ex:featuresStrongCastPair	castPair273
movie57800	ex:featuresStrongCastPair	castPair270
movie585	ex:featuresStrongCastPair	castPair117
movie10527	ex:featuresStrongCastPair	castPair634
movie10527	ex:featuresStrongCastPair	castPair445
movie10527	ex:featuresStrongCastPair	castPair446
movie10527	ex:featuresStrongCastPair	castPair444
movie10527	ex:featuresStrongCastPair	castPair443
movie10527	ex:featuresStrongCastPair	castPair442
movie10527	ex:featuresStrongCastPair	castPair232
movie10527	ex:featuresStrongCastPair	castPair228
movie10527	ex:featuresStrongCastPair	castPair233
movie10527	ex:featuresStrongCastPair	castPair231
movie10527	ex:featuresStrongCastPair	castPair230
movie10527	ex:featuresStrongCastPair	castPair229
movie10527	ex:featuresStrongCastPair	castPair617
movie10527	ex:featuresStrongCastPair	castPair618
movie10527	ex:featuresStrongCastPair	castPair593
