candidate_id,candidate_title,year,cos,meta,final,seed,comp_genres,comp_keywords,comp_cast,comp_director,comp_runtime,comp_language,comp_popularity,comp_vote,name_norm,year_str,genre_list,director_list,watchlist_priority,genre_boost,director_boost,genre_penalty,director_penalty,score,cos_norm,final_norm,s_gnn,s_gnn_norm,ensemble_0.2,ensemble_0.4,ensemble_0.6,ensemble_0.8,test_relevant
28292,Follow the Fleet,1936.0,0.0,0.4495,0.1798,Mamma Mia!,1.0,0.0488,0.0,0.0,0.9978,1.0,0.8456,0.9525,follow the fleet,1936.0,[],[],False,False,False,False,False,0,0.0,0.999995000025,-15.094339370727539,0.0,0.79999600002,0.599997000015,0.39999800001,0.19999900000499996,False
24681,White Wedding,2009.0,0.0,0.4489,0.1796,Mamma Mia!,1.0,0.0833,0.0,0.0,0.8825,1.0,0.856,0.906,white wedding,2009.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
2019,Hard Target,1993.0,0.0,0.4691,0.1876,Manhunt,0.75,0.0,0.0,1.0,0.956,0.0,0.8702,0.8053,hard target,1993.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
11159,Secrets & Lies,1996.0,0.0,0.4545,0.1818,Marriage Story,1.0,0.0526,0.0,0.0,0.9862,1.0,0.9523,0.9418,secrets & lies,1996.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
1908,Inherit the Wind,1960.0,0.0,0.4549,0.182,Marriage Story,1.0,0.0435,0.0,0.0,0.956,1.0,0.9843,0.9835,inherit the wind,1960.0,[],[],False,False,False,False,False,0,0.0,0.09090904958679794,-15.094339370727539,0.0,0.07272723966943835,0.05454542975207876,0.036363619834719176,0.018181809917359584,False
10950,I Am Sam,2001.0,0.0,0.4599,0.184,Marriage Story,1.0,0.04,0.0256,0.0,0.9862,1.0,0.9936,0.9565,i am sam,2001.0,[],[],False,False,False,False,False,0,0.0,0.9999995454547521,-15.094339370727539,0.0,0.7999996363638018,0.5999997272728512,0.3999998181819009,0.1999999090909504,False
962,The Gold Rush,1925.0,0.0,0.4904,0.1962,Modern Times,0.5,0.0541,0.0526,1.0,0.9651,1.0,0.9954,0.9217,the gold rush,1925.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
10098,The Kid,1921.0,0.0,0.5318,0.2127,Modern Times,0.6667,0.0789,0.0526,1.0,0.8183,1.0,0.9947,0.963,the kid,1921.0,[],[],False,False,False,False,False,0,0.0,0.999999939393943,-14.135814666748047,0.0,0.7999999515151545,0.5999999636363658,0.39999997575757723,0.19999998787878856,False
9312,Mortal Kombat,1995.0,0.0,0.5142,0.2057,Monster Hunter,0.6667,0.0303,0.0,1.0,0.9978,1.0,0.9932,0.8383,mortal kombat,1995.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
2577,Code 46,2003.0,0.0,0.4559,0.1824,Monsters,1.0,0.0435,0.0,0.0,0.9994,1.0,0.9448,0.9995,code 46,2003.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
10193,Toy Story 3,2010.0,0.0,0.4733,0.1893,"Monsters, Inc.",1.0,0.0625,0.1111,0.0,0.935,1.0,0.8485,0.9885,toy story 3,2010.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
11120,The Mosquito Coast,1986.0,0.0,0.4512,0.1805,Mowgli: Legend of the Jungle,1.0,0.0556,0.0,0.0,0.8968,1.0,0.9309,0.975,the mosquito coast,1986.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
263794,Druid Peak,2014.0,0.0,0.4613,0.1845,Mowgli: Legend of the Jungle,1.0,0.0714,0.0,0.0,0.9802,1.0,0.9943,0.966,druid peak,2014.0,[],[],False,False,False,False,False,0,0.0,0.9999997500000624,-14.135814666748047,0.0,0.7999998000000499,0.5999998500000374,0.39999990000002494,0.19999995000001242,False
10946,Earth,2007.0,0.0,0.4554,0.1822,My Octopus Teacher,1.0,0.0455,0.0,0.0,0.9862,1.0,0.9998,0.9405,earth,2007.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
22843,Evangelion: 2.0 You Can (Not) Advance,2009.0,0.0,0.6747,0.2699,Neon Genesis Evangelion: The End of Evangelion,1.0,0.1176,0.6316,0.6667,0.7066,1.0,0.9195,0.8717,evangelion: 2.0 you can (not) advance,2009.0,[],[],False,False,False,False,False,0,0.0,0.9999999868421054,-15.094339370727539,0.0,0.7999999894736844,0.5999999921052632,0.3999999947368422,0.19999999736842106,False
1397163,Mobile Suit Gundam GQuuuuuuX -Beginning-,2025.0,0.0,0.4848,0.1939,Neon Genesis Evangelion: The End of Evangelion,1.0,0.0625,0.0,0.25,0.9802,1.0,0.8663,0.85,mobile suit gundam gquuuuuux -beginning-,2025.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
184,Jackie Brown,1997.0,0.0,0.4621,0.1848,Once Upon a Time... in Hollywood,0.5,0.0286,0.0,1.0,0.9651,1.0,0.6697,0.9933,jackie brown,1997.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
11087,The Hand That Rocks the Cradle,1992.0,0.0,0.449,0.1796,One Hour Photo,1.0,0.04,0.0,0.0,0.8968,1.0,0.978,0.946,the hand that rocks the cradle,1992.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
9403,Private Parts,1997.0,0.0,0.4536,0.1815,Patch Adams,1.0,0.0952,0.0,0.0,0.9802,1.0,0.9247,0.7868,private parts,1997.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
1372,Blood Diamond,2006.0,0.0,0.4822,0.1929,Pawn Sacrifice,0.6667,0.0,0.0,1.0,0.6469,1.0,0.865,0.799,blood diamond,2006.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
11071,Them!,1954.0,0.0,0.4536,0.1814,Phase IV,1.0,0.0571,0.0,0.0,0.9651,1.0,0.9969,0.882,them!,1954.0,[],[],True,False,False,False,False,2,0.0,0.5312498339844277,-15.094339370727539,0.0,0.4249998671875422,0.3187499003906566,0.2124999335937711,0.10624996679688552,True
26278,Quatermass 2,1957.0,0.0,0.4528,0.1811,Phase IV,1.0,0.0323,0.0,0.0,0.9994,1.0,0.9451,0.982,quatermass 2,1957.0,[],[],False,False,False,False,False,0,0.0,0.4374998632812954,-15.094339370727539,0.0,0.34999989062503634,0.26249991796877725,0.17499994531251817,0.08749997265625907,False
3127,The Revenge of Frankenstein,1958.0,0.0,0.4549,0.182,Phase IV,1.0,0.0476,0.0,0.0,0.9912,1.0,0.985,0.932,the revenge of frankenstein,1958.0,[],[],False,False,False,False,False,0,0.0,0.7187497753906922,-15.094339370727539,0.0,0.5749998203125538,0.4312498652344153,0.2874999101562769,0.1437499550781384,False
3077,Son of Frankenstein,1939.0,0.0,0.4492,0.1797,Phase IV,1.0,0.0476,0.0,0.0,0.9104,1.0,0.9766,0.907,son of frankenstein,1939.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
3145,The Horror of Frankenstein,1970.0,0.0,0.4515,0.1806,Phase IV,1.0,0.0526,0.0,0.0,0.956,1.0,0.9959,0.868,the horror of frankenstein,1970.0,[],[],False,False,False,False,False,0,0.0,0.2812499121094055,-15.094339370727539,0.0,0.22499992968752439,0.16874994726564327,0.11249996484376219,0.05624998242188108,False
3124,The Evil of Frankenstein,1964.0,0.0,0.4572,0.1829,Phase IV,1.0,0.0556,0.0,0.0,0.9994,1.0,0.9803,0.943,the evil of frankenstein,1964.0,[],[],False,False,False,False,False,0,0.0,0.9999996875000977,-15.094339370727539,0.0,0.7999997500000782,0.5999998125000586,0.3999998750000391,0.1999999375000195,False
11031,This Is Spinal Tap,1984.0,0.0,0.4592,0.1837,Popstar: Never Stop Never Stopping,1.0,0.1111,0.0,0.0,0.9912,1.0,0.9498,0.7982,this is spinal tap,1984.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
1669,The Hunt for Red October,1990.0,0.0,0.5136,0.2055,Predator,0.75,0.0,0.0,1.0,0.6469,1.0,0.9058,0.97,the hunt for red october,1990.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
509,Notting Hill,1999.0,0.0,0.4642,0.1857,Pretty Woman,1.0,0.0588,0.0256,0.0,0.9912,1.0,0.9948,0.96,notting hill,1999.0,[],[],True,False,False,False,False,2,0.0,0.0,13.999171257019043,0.0,0.0,0.0,0.0,0.0,False
1420,Breakfast on Pluto,2005.0,0.0,0.4557,0.1823,Pride,1.0,0.0769,0.0,0.0,0.9651,1.0,0.9668,0.8735,breakfast on pluto,2005.0,[],[],True,False,False,False,False,2,0.0,0.9999995652175804,13.800823211669922,0.9999999999653921,0.9999996521671428,0.999999739116705,0.9999998260662675,0.9999999130158298,False
443009,"Don't Worry, He Won't Get Far on Foot",2018.0,0.0,0.4499,0.18,Pride,1.0,0.0667,0.0,0.0,0.9862,1.0,0.9964,0.7492,"don't worry, he won't get far on foot",2018.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
948,Halloween,1978.0,0.0,0.461,0.1844,Prince of Darkness,0.5,0.0,0.0278,1.0,0.935,1.0,0.8735,0.8,halloween,1978.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
10925,The Return of the Living Dead,1985.0,0.0,0.4524,0.181,Re-Animator,1.0,0.0312,0.0,0.0,0.9862,1.0,0.9694,0.9675,the return of the living dead,1985.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
26536,The Little Drummer Boy: Book II,1976.0,0.0,0.5438,0.2175,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,1.0,0.6667,0.0,0.0,0.2494,1.0,0.96,1.0,the little drummer boy: book ii,1976.0,[],[],False,False,False,False,False,0,0.0,0.9999999664429542,-14.135814666748047,0.0,0.7999999731543634,0.5999999798657725,0.3999999865771817,0.1999999932885908,False
26537,"Nestor, the Long-Eared Christmas Donkey",1977.0,0.0,0.4693,0.1877,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,1.0,0.2857,0.0,0.0,0.2635,1.0,0.9929,0.986,"nestor, the long-eared christmas donkey",1977.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
28694,Bob the Builder: A Christmas to Remember - The Movie,2001.0,0.0,0.4692,0.1877,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,1.0,0.25,0.0,0.0,0.935,1.0,0.9492,0.5,bob the builder: a christmas to remember - the movie,2001.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
10110,Empire of the Sun,1987.0,0.0,0.542,0.2168,Schindler's List,1.0,0.0,0.0,1.0,0.3753,1.0,0.7286,0.736,empire of the sun,1987.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
262097,Trio,1997.0,0.2538,0.363,0.2975,Seven Psychopaths,1.0,0.0,0.0,0.0,0.9731,0.0,0.9183,0.3692,trio,1997.0,[],[],False,False,False,False,False,0,0.9999999960598895,0.9999999914893618,-14.135814666748047,0.0,0.7999999931914895,0.5999999948936171,0.39999999659574476,0.19999999829787232,False
2640,Heathers,1988.0,0.0,0.45,0.18,Seven Psychopaths,1.0,0.0385,0.0,0.0,0.9731,1.0,0.9854,0.8875,heathers,1988.0,[],[],False,False,False,False,False,0,0.0,0.0,13.999171257019043,0.9999999999644571,0.19999999999289142,0.39999999998578284,0.5999999999786743,0.7999999999715657,False
25319,The Masque of the Red Death,1964.0,0.0,0.448,0.1792,Shadow of the Vampire,1.0,0.0,0.0,0.0,0.9862,1.0,0.999,0.975,the masque of the red death,1964.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
10192,Shrek Forever After,2010.0,0.0,0.527,0.2108,Shrek the Third,1.0,0.0645,0.3333,0.0,1.0,1.0,0.9705,0.978,shrek forever after,2010.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
10127,Critters 2,1988.0,0.0,0.4576,0.183,Slither,1.0,0.0714,0.0,0.0,0.956,1.0,0.9818,0.9283,critters 2,1988.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
10156,History of the World: Part I,1981.0,0.0,0.4782,0.1913,Spaceballs,0.5,0.0286,0.0256,1.0,0.9912,1.0,0.8695,0.987,history of the world: part i,1981.0,[],[],False,False,False,False,False,0,0.0,0.9999993750003907,-14.135814666748047,0.0,0.7999995000003126,0.5999996250002344,0.3999997500001563,0.1999998750000781,False
10970,Silent Movie,1976.0,0.0,0.4742,0.1897,Spaceballs,0.5,0.037,0.0256,1.0,0.956,1.0,0.8565,0.92,silent movie,1976.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
1003581,Justice League: Warworld,2023.0,0.0,0.4936,0.1974,Spider-Man: Into the Spider-Verse,1.0,0.5,0.0,0.0,0.667,1.0,0.5814,0.6235,justice league: warworld,2023.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
956,Mission: Impossible III,2006.0,0.0,0.4722,0.1889,Star Wars: The Rise of Skywalker,0.5,0.0,0.0526,1.0,0.8674,1.0,0.9791,0.8878,mission: impossible iii,2006.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
9383,Hollow Man,2000.0,0.0,0.5147,0.2059,Starship Troopers,0.75,0.0,0.0,1.0,0.8517,1.0,0.9647,0.7283,hollow man,2000.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
10139,Milk,2008.0,0.0,0.4551,0.182,Steve Jobs,1.0,0.0606,0.0,0.0,0.9802,1.0,0.9937,0.8847,milk,2008.0,[],[],True,False,False,False,False,2,0.0,0.3749995312505816,13.800823211669922,0.9999999999653921,0.4999996249935437,0.6249997187365058,0.7499998124794679,0.8749999062224301,False
10130,Gorillas in the Mist,1988.0,0.0,0.4542,0.1817,Steve Jobs,1.0,0.0435,0.0,0.0,0.9731,1.0,0.9966,0.941,gorillas in the mist,1988.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
837881,She Said,2022.0,0.0,0.4564,0.1825,Steve Jobs,1.0,0.0435,0.0256,0.0,0.9731,1.0,0.9833,0.8942,she said,2022.0,[],[],False,False,False,False,False,0,0.0,0.9999987500015625,-15.094339370727539,0.0,0.79999900000125,0.5999992500009375,0.399999500000625,0.19999975000031245,False
262153,Fanfaren der Ehe,1953.0,0.0,0.4603,0.1841,Suck Me Shakespeer 2,1.0,0.1667,0.0,0.0,0.667,1.0,0.9849,0.8873,fanfaren der ehe,1953.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
11122,India,1993.0,0.1767,0.4412,0.2825,Summer Storm,1.0,0.037,0.0,0.0,0.9651,1.0,0.9614,0.75,india,1993.0,[],[],False,False,False,False,False,0,0.9999999943406904,0.9999999901864575,-14.135814666748047,0.0,0.7999999921491661,0.5999999941118744,0.39999999607458303,0.19999999803729146,False
1910,SommerHundeSöhne,2005.0,0.0,0.4514,0.1806,Summer Storm,1.0,0.087,0.0,0.0,0.9978,1.0,0.9826,0.7,sommerhundesöhne,2005.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
159,Maybe... Maybe Not,1994.0,0.0,0.4672,0.1869,Summer Storm,1.0,0.125,0.0,0.0,0.9912,1.0,0.9772,0.875,maybe... maybe not,1994.0,[],[],False,False,False,False,False,0,0.0,0.06182531833341201,-14.135814666748047,0.0,0.04946025466672961,0.037095191000047205,0.024730127333364806,0.0123650636666824,False
9375,Crazy,2000.0,0.0,0.4659,0.1863,Summer Storm,1.0,0.0952,0.0294,0.0,0.9651,1.0,0.9785,0.875,crazy,2000.0,[],[],False,False,False,False,False,0,0.0,0.055937192777848796,-14.135814666748047,0.0,0.04474975422227904,0.03356231566670927,0.02237487711113952,0.011187438555569756,False
10948,The Fox and the Hound,1981.0,0.0,0.4484,0.1794,Tarzan,1.0,0.0455,0.0,0.0,0.9802,1.0,0.8724,0.9345,the fox and the hound,1981.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
9320,The Avengers,1998.0,0.2575,0.3814,0.3071,Teenage Mutant Ninja Turtles,0.8,0.0968,0.0,0.0,0.9231,1.0,0.6918,0.6255,the avengers,1998.0,[],[],False,False,False,False,False,0,0.9999996153847633,0.0,-31.238258361816406,0.0,0.0,0.0,0.0,0.0,False
1498,Teenage Mutant Ninja Turtles,1990.0,0.2549,0.4414,0.3295,Teenage Mutant Ninja Turtles,0.8,0.3182,0.0,0.0,0.9651,1.0,0.7857,0.8055,teenage mutant ninja turtles,1990.0,[],[],False,False,False,False,False,0,0.0,0.9999999553571449,-31.238258361816406,0.0,0.799999964285716,0.5999999732142869,0.399999982142858,0.19999999107142893,False
632856,Spirited,2022.0,0.0,0.5803,0.2321,That's My Boy,1.0,0.0,0.0,1.0,0.935,1.0,0.9295,0.7408,spirited,2022.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
9377,Ferris Bueller's Day Off,1986.0,0.0,0.5029,0.2012,The Breakfast Club,0.5,0.1538,0.0,1.0,0.9862,1.0,0.9891,0.9675,ferris bueller's day off,1986.0,[],[],True,False,False,False,False,2,0.0,0.9935896798980964,13.800823211669922,0.9999999999653921,0.9948717439115555,0.9961538079250147,0.9974358719384738,0.9987179359519329,False
2616,Uncle Buck,1989.0,0.0,0.5033,0.2013,The Breakfast Club,0.6667,0.0,0.0,1.0,0.9978,1.0,0.9706,0.7635,uncle buck,1989.0,[],[],False,False,False,False,False,0,0.0,0.9999999358974401,-15.094339370727539,0.0,0.7999999487179521,0.599999961538464,0.39999997435897605,0.19999998717948797,False
2609,"Planes, Trains and Automobiles",1987.0,0.0,0.4643,0.1857,The Breakfast Club,0.5,0.0,0.0,1.0,0.9862,1.0,0.9204,0.879,"planes, trains and automobiles",1987.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010.0,0.0,0.4982,0.1993,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",1.0,0.2353,0.2121,0.0,0.6065,1.0,0.7418,0.8262,the chronicles of narnia: the voyage of the dawn treader,2010.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
25557,The Puppet Masters,1994.0,0.0,0.4616,0.1846,The Cloverfield Paradox,1.0,0.1053,0.0,0.0,0.9731,1.0,0.8812,0.956,the puppet masters,1994.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
25360,Jack the Giant Killer,1962.0,0.0,0.4498,0.1799,The Dark Crystal,1.0,0.0556,0.0,0.0,0.9994,1.0,0.9535,0.8205,jack the giant killer,1962.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
929,Godzilla,1998.0,0.3038,0.5221,0.3912,The Day After Tomorrow,0.75,0.0189,0.0,1.0,0.8825,1.0,0.9615,0.7732,godzilla,1998.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
11026,Exorcist: The Beginning,2004.0,0.0,0.4517,0.1807,The Exorcist,1.0,0.2059,0.0,0.0,0.9651,1.0,0.8329,0.4125,exorcist: the beginning,2004.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
28942,The Brood,1979.0,0.0,0.6037,0.2415,The Fly,1.0,0.1,0.0,1.0,0.9912,1.0,0.8625,0.821,the brood,1979.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
1548,Ghost World,2001.0,0.0,0.4521,0.1808,The French Dispatch,1.0,0.0,0.0256,0.0,0.995,1.0,0.9564,0.9875,ghost world,2001.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
1402,The Pursuit of Happyness,2006.0,0.0,0.4565,0.1826,The Greatest Showman,1.0,0.0625,0.0,0.0,0.9231,1.0,0.9607,0.9952,the pursuit of happyness,2006.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
11025,New York Minute,2004.0,0.0,0.4562,0.1825,The Inbetweeners Movie,1.0,0.0417,0.0,0.0,0.9802,1.0,0.9913,0.9857,new york minute,2004.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
10112,The Aristocats,1970.0,0.0,0.5701,0.228,The Jungle Book,0.75,0.0833,0.0811,1.0,1.0,1.0,0.9965,0.998,the aristocats,1970.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
10898,The Little Mermaid II: Return to the Sea,2000.0,0.0,0.4741,0.1896,The Land Before Time IV: Journey Through the Mists,1.0,0.0,0.1379,0.0,0.9994,1.0,0.9766,0.9538,the little mermaid ii: return to the sea,2000.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
25913,Balto: Wolf Quest,2002.0,0.0,0.469,0.1876,The Land Before Time IX: Journey to Big Water,1.0,0.0,0.1053,0.0,0.9912,1.0,0.9903,0.9765,balto: wolf quest,2002.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
1208743,Ro,,0.1285,0.3484,0.2165,The Land Before Time XI: Invasion of the Tinysauruses,1.0,0.0,0.0,0.0,0.9978,0.0,0.9712,0.0,ro,,[],[],False,False,False,False,False,0,0.9999999922178989,0.9999999724517914,-15.094339370727539,0.0,0.7999999779614332,0.5999999834710749,0.3999999889807166,0.19999999449035824,False
11135,The Rescuers Down Under,1990.0,0.0,0.4504,0.1802,The Land Before Time XI: Invasion of the Tinysauruses,1.0,0.0,0.0312,0.0,0.9862,1.0,0.982,0.9155,the rescuers down under,1990.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
26538,Jack Frost,1979.0,0.0,0.4724,0.189,The Last Unicorn,0.6,0.0,0.0741,1.0,0.3411,1.0,0.9922,0.819,jack frost,1979.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
180,Minority Report,2002.0,0.0,0.4536,0.1815,The Lost World: Jurassic Park,0.5,0.0,0.0256,1.0,0.8674,1.0,0.8014,0.8013,minority report,2002.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
624860,The Matrix Resurrections,2021.0,0.0,0.4696,0.1879,The Matrix,0.6667,0.2667,0.0526,0.5,0.935,1.0,0.813,0.5343,the matrix resurrections,2021.0,[],[],True,False,False,False,False,2,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,True
28053,City Island,2009.0,0.0,0.4532,0.1813,The Meyerowitz Stories (New and Selected),1.0,0.0588,0.0,0.0,0.9651,1.0,0.9884,0.876,city island,2009.0,[],[],False,False,False,False,False,0,0.0,0.0833333300264548,-15.094339370727539,0.0,0.06666666402116384,0.049999998015872876,0.03333333201058192,0.016666666005290955,False
10896,Tin Men,1987.0,0.0,0.4485,0.1794,The Meyerowitz Stories (New and Selected),1.0,0.0,0.0,0.0,1.0,1.0,0.9878,0.983,tin men,1987.0,[],[],False,False,False,False,False,0,0.0,0.007936507621567385,-15.094339370727539,0.0,0.0063492060972539085,0.004761904572940431,0.0031746030486269543,0.0015873015243134767,False
9382,Boys on the Side,1995.0,0.0,0.4481,0.1793,The Meyerowitz Stories (New and Selected),1.0,0.0,0.0,0.0,0.995,1.0,0.9927,0.9748,boys on the side,1995.0,[],[],False,False,False,False,False,0,0.0,0.003968253810783142,-15.094339370727539,0.0,0.0031746030486265136,0.002380952286469885,0.0015873015243132568,0.0007936507621566282,False
1550,Pieces of April,2003.0,0.0,0.448,0.1792,The Meyerowitz Stories (New and Selected),1.0,0.0952,0.0,0.0,0.5863,1.0,0.9972,0.9965,pieces of april,2003.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
28033,Stuart Saves His Family,1995.0,0.0,0.4514,0.1806,The Meyerowitz Stories (New and Selected),1.0,0.125,0.0,0.0,0.8517,1.0,0.9943,0.683,stuart saves his family,1995.0,[],[],False,False,False,False,False,0,0.0,0.05555555335097059,-15.094339370727539,0.0,0.04444444268077648,0.033333332010582355,0.02222222134038824,0.011111110670194116,False
28387,Kicking and Screaming,1995.0,0.0,0.5109,0.2044,The Meyerowitz Stories (New and Selected),0.6667,0.0,0.0256,1.0,0.8674,1.0,0.989,0.9258,kicking and screaming,1995.0,[],[],False,False,False,False,False,0,0.0,0.999999960317462,-15.094339370727539,0.0,0.7999999682539696,0.5999999761904772,0.3999999841269848,0.19999999206349234,False
26665,Aberdeen,2000.0,0.0,0.4629,0.1852,The Meyerowitz Stories (New and Selected),1.0,0.0714,0.0,0.0,0.9994,1.0,0.9809,0.992,aberdeen,2000.0,[],[],False,False,False,False,False,0,0.0,0.23809522864701496,-15.094339370727539,0.0,0.19047618291761198,0.14285713718820897,0.09523809145880599,0.04761904572940298,False
11015,The Relic,1997.0,0.0,0.4514,0.1806,The Ritual,1.0,0.0714,0.0,0.0,0.8674,1.0,0.9415,0.933,the relic,1997.0,[],[],False,False,False,False,False,0,0.0,0.9999985714306122,-14.135814666748047,0.0,0.7999988571444898,0.5999991428583673,0.3999994285722449,0.1999997142861224,False
10900,Surveillance,2008.0,0.0,0.4496,0.1799,The Ritual,1.0,0.0303,0.0,0.0,0.995,1.0,0.9513,0.925,surveillance,2008.0,[],[],False,False,False,False,False,0,0.0,0.0,-14.135814666748047,0.0,0.0,0.0,0.0,0.0,False
10149,Smoke,1995.0,0.0,0.4562,0.1825,The Royal Tenenbaums,1.0,0.0714,0.0,0.0,0.9978,1.0,0.9077,0.9327,smoke,1995.0,[],[],False,False,False,False,False,0,0.0,0.0,-15.094339370727539,0.0,0.0,0.0,0.0,0.0,False
